x,y,value
23,Category 890,71
23,Category 891,64
23,Category 892,49
23,Category 893,
23,Category 894,
23,Category 895,85
23,Category 896,16
23,Category 897,81
23,Category 898,25
23,Category 899,83
23,Category 900,87
23,Category 901,
23,Category 902,
23,Category 903,10
23,Category 904,
23,Category 905,7
23,Category 906,77
23,Category 907,4
23,Category 908,91
23,Category 909,77
23,Category 910,90
23,Category 911,48
23,Category 912,2
23,Category 913,
23,Category 914,70
23,Category 915,68
23,Category 916,89
23,Category 917,98
23,Category 918,
23,Category 919,22
23,Category 920,
23,Category 921,94
23,Category 922,
23,Category 923,97
23,Category 924,
23,Category 925,81
23,Category 926,
23,Category 927,
23,Category 928,24
23,Category 929,12
23,Category 930,73
23,Category 931,99
23,Category 932,26
23,Category 933,4
23,Category 934,26
23,Category 935,25
23,Category 936,33
23,Category 937,
23,Category 938,
23,Category 939,
23,Category 940,
23,Category 941,22
23,Category 942,44
23,Category 943,
23,Category 944,99
23,Category 945,
23,Category 946,31
23,Category 947,36
23,Category 948,27
23,Category 949,
23,Category 950,35
23,Category 951,
23,Category 952,86
23,Category 953,36
23,Category 954,77
23,Category 955,
23,Category 956,26
23,Category 957,7
23,Category 958,17
23,Category 959,32
23,Category 960,69
23,Category 961,3
23,Category 962,16
23,Category 963,
23,Category 964,52
23,Category 965,
23,Category 966,98
23,Category 967,
23,Category 968,92
23,Category 969,60
23,Category 970,68
23,Category 971,29
23,Category 972,
23,Category 973,38
23,Category 974,37
23,Category 975,88
23,Category 976,78
23,Category 977,86
23,Category 978,70
23,Category 979,
23,Category 980,34
23,Category 981,
23,Category 982,
23,Category 983,
23,Category 984,21
23,Category 985,53
23,Category 986,0
23,Category 987,61
23,Category 988,37
23,Category 989,14
23,Category 990,0
23,Category 991,38
23,Category 992,
23,Category 993,3
23,Category 994,73
23,Category 995,89
23,Category 996,29
23,Category 997,27
23,Category 998,20
23,Category 999,
23,Category 1000,7
24,Category 1,44
24,Category 2,8
24,Category 3,53
24,Category 4,
24,Category 5,7
24,Category 6,84
24,Category 7,46
24,Category 8,93
24,Category 9,37
24,Category 10,36
24,Category 11,34
24,Category 12,17
24,Category 13,
24,Category 14,4
24,Category 15,39
24,Category 16,
24,Category 17,43
24,Category 18,95
24,Category 19,8
24,Category 20,17
24,Category 21,
24,Category 22,96
24,Category 23,
24,Category 24,90
24,Category 25,16
24,Category 26,52
24,Category 27,2
24,Category 28,7
24,Category 29,
24,Category 30,65
24,Category 31,
24,Category 32,
24,Category 33,34
24,Category 34,45
24,Category 35,27
24,Category 36,
24,Category 37,99
24,Category 38,68
24,Category 39,36
24,Category 40,7
24,Category 41,
24,Category 42,78
24,Category 43,51
24,Category 44,73
24,Category 45,7
24,Category 46,0
24,Category 47,58
24,Category 48,64
24,Category 49,80
24,Category 50,
24,Category 51,
24,Category 52,97
24,Category 53,65
24,Category 54,80
24,Category 55,
24,Category 56,71
24,Category 57,84
24,Category 58,18
24,Category 59,
24,Category 60,62
24,Category 61,
24,Category 62,89
24,Category 63,9
24,Category 64,17
24,Category 65,17
24,Category 66,85
24,Category 67,67
24,Category 68,2
24,Category 69,
24,Category 70,
24,Category 71,39
24,Category 72,77
24,Category 73,99
24,Category 74,22
24,Category 75,90
24,Category 76,33
24,Category 77,65
24,Category 78,95
24,Category 79,11
24,Category 80,32
24,Category 81,
24,Category 82,63
24,Category 83,63
24,Category 84,23
24,Category 85,61
24,Category 86,11
24,Category 87,69
24,Category 88,96
24,Category 89,97
24,Category 90,85
24,Category 91,90
24,Category 92,41
24,Category 93,3
24,Category 94,53
24,Category 95,
24,Category 96,93
24,Category 97,
24,Category 98,63
24,Category 99,3
24,Category 100,
24,Category 101,14
24,Category 102,
24,Category 103,41
24,Category 104,76
24,Category 105,54
24,Category 106,26
24,Category 107,67
24,Category 108,55
24,Category 109,67
24,Category 110,18
24,Category 111,77
24,Category 112,48
24,Category 113,71
24,Category 114,
24,Category 115,57
24,Category 116,8
24,Category 117,32
24,Category 118,72
24,Category 119,66
24,Category 120,89
24,Category 121,81
24,Category 122,41
24,Category 123,34
24,Category 124,71
24,Category 125,36
24,Category 126,52
24,Category 127,50
24,Category 128,79
24,Category 129,5
24,Category 130,
24,Category 131,27
24,Category 132,90
24,Category 133,90
24,Category 134,
24,Category 135,5
24,Category 136,89
24,Category 137,76
24,Category 138,86
24,Category 139,3
24,Category 140,68
24,Category 141,96
24,Category 142,25
24,Category 143,4
24,Category 144,72
24,Category 145,38
24,Category 146,58
24,Category 147,86
24,Category 148,
24,Category 149,84
24,Category 150,84
24,Category 151,92
24,Category 152,8
24,Category 153,
24,Category 154,
24,Category 155,87
24,Category 156,27
24,Category 157,58
24,Category 158,36
24,Category 159,
24,Category 160,
24,Category 161,
24,Category 162,99
24,Category 163,79
24,Category 164,32
24,Category 165,0
24,Category 166,65
24,Category 167,9
24,Category 168,32
24,Category 169,52
24,Category 170,8
24,Category 171,
24,Category 172,87
24,Category 173,
24,Category 174,66
24,Category 175,
24,Category 176,26
24,Category 177,99
24,Category 178,90
24,Category 179,47
24,Category 180,28
24,Category 181,30
24,Category 182,
24,Category 183,4
24,Category 184,76
24,Category 185,66
24,Category 186,33
24,Category 187,45
24,Category 188,67
24,Category 189,95
24,Category 190,25
24,Category 191,76
24,Category 192,
24,Category 193,
24,Category 194,26
24,Category 195,68
24,Category 196,
24,Category 197,7
24,Category 198,81
24,Category 199,62
24,Category 200,57
24,Category 201,25
24,Category 202,
24,Category 203,
24,Category 204,55
24,Category 205,11
24,Category 206,40
24,Category 207,
24,Category 208,93
24,Category 209,
24,Category 210,20
24,Category 211,73
24,Category 212,33
24,Category 213,73
24,Category 214,80
24,Category 215,46
24,Category 216,39
24,Category 217,8
24,Category 218,3
24,Category 219,82
24,Category 220,
24,Category 221,
24,Category 222,97
24,Category 223,68
24,Category 224,38
24,Category 225,
24,Category 226,13
24,Category 227,78
24,Category 228,60
24,Category 229,65
24,Category 230,22
24,Category 231,
24,Category 232,49
24,Category 233,
24,Category 234,54
24,Category 235,54
24,Category 236,
24,Category 237,20
24,Category 238,3
24,Category 239,12
24,Category 240,97
24,Category 241,0
24,Category 242,27
24,Category 243,32
24,Category 244,53
24,Category 245,23
24,Category 246,27
24,Category 247,78
24,Category 248,60
24,Category 249,34
24,Category 250,29
24,Category 251,38
24,Category 252,98
24,Category 253,51
24,Category 254,33
24,Category 255,
24,Category 256,
24,Category 257,18
24,Category 258,11
24,Category 259,21
24,Category 260,57
24,Category 261,
24,Category 262,
24,Category 263,55
24,Category 264,60
24,Category 265,91
24,Category 266,93
24,Category 267,17
24,Category 268,53
24,Category 269,34
24,Category 270,23
24,Category 271,80
24,Category 272,94
24,Category 273,50
24,Category 274,61
24,Category 275,
24,Category 276,26
24,Category 277,14
24,Category 278,
24,Category 279,
24,Category 280,4
24,Category 281,96
24,Category 282,96
24,Category 283,67
24,Category 284,
24,Category 285,60
24,Category 286,66
24,Category 287,16
24,Category 288,24
24,Category 289,82
24,Category 290,68
24,Category 291,62
24,Category 292,
24,Category 293,52
24,Category 294,92
24,Category 295,
24,Category 296,59
24,Category 297,66
24,Category 298,58
24,Category 299,38
24,Category 300,79
24,Category 301,75
24,Category 302,
24,Category 303,1
24,Category 304,
24,Category 305,
24,Category 306,41
24,Category 307,64
24,Category 308,98
24,Category 309,
24,Category 310,24
24,Category 311,
24,Category 312,4
24,Category 313,
24,Category 314,84
24,Category 315,94
24,Category 316,84
24,Category 317,43
24,Category 318,79
24,Category 319,81
24,Category 320,62
24,Category 321,53
24,Category 322,92
24,Category 323,93
24,Category 324,87
24,Category 325,53
24,Category 326,28
24,Category 327,45
24,Category 328,
24,Category 329,1
24,Category 330,92
24,Category 331,41
24,Category 332,64
24,Category 333,96
24,Category 334,40
24,Category 335,23
24,Category 336,29
24,Category 337,48
24,Category 338,5
24,Category 339,67
24,Category 340,4
24,Category 341,54
24,Category 342,
24,Category 343,
24,Category 344,19
24,Category 345,11
24,Category 346,36
24,Category 347,94
24,Category 348,58
24,Category 349,71
24,Category 350,7
24,Category 351,40
24,Category 352,33
24,Category 353,
24,Category 354,92
24,Category 355,
24,Category 356,
24,Category 357,8
24,Category 358,77
24,Category 359,97
24,Category 360,11
24,Category 361,72
24,Category 362,34
24,Category 363,87
24,Category 364,2
24,Category 365,
24,Category 366,98
24,Category 367,99
24,Category 368,38
24,Category 369,
24,Category 370,41
24,Category 371,61
24,Category 372,72
24,Category 373,67
24,Category 374,73
24,Category 375,64
24,Category 376,
24,Category 377,
24,Category 378,54
24,Category 379,74
24,Category 380,41
24,Category 381,12
24,Category 382,63
24,Category 383,
24,Category 384,63
24,Category 385,
24,Category 386,97
24,Category 387,34
24,Category 388,52
24,Category 389,49
24,Category 390,91
24,Category 391,
24,Category 392,50
24,Category 393,8
24,Category 394,
24,Category 395,95
24,Category 396,
24,Category 397,75
24,Category 398,52
24,Category 399,65
24,Category 400,31
24,Category 401,17
24,Category 402,
24,Category 403,36
24,Category 404,55
24,Category 405,26
24,Category 406,44
24,Category 407,3
24,Category 408,39
24,Category 409,12
24,Category 410,19
24,Category 411,67
24,Category 412,63
24,Category 413,72
24,Category 414,
24,Category 415,
24,Category 416,90
24,Category 417,65
24,Category 418,67
24,Category 419,
24,Category 420,8
24,Category 421,97
24,Category 422,76
24,Category 423,34
24,Category 424,48
24,Category 425,7
24,Category 426,17
24,Category 427,18
24,Category 428,44
24,Category 429,32
24,Category 430,60
24,Category 431,
24,Category 432,25
24,Category 433,5
24,Category 434,25
24,Category 435,99
24,Category 436,49
24,Category 437,92
24,Category 438,30
24,Category 439,64
24,Category 440,59
24,Category 441,
24,Category 442,60
24,Category 443,56
24,Category 444,
24,Category 445,60
24,Category 446,
24,Category 447,81
24,Category 448,10
24,Category 449,54
24,Category 450,72
24,Category 451,13
24,Category 452,43
24,Category 453,
24,Category 454,72
24,Category 455,96
24,Category 456,67
24,Category 457,73
24,Category 458,4
24,Category 459,
24,Category 460,
24,Category 461,
24,Category 462,69
24,Category 463,74
24,Category 464,
24,Category 465,
24,Category 466,13
24,Category 467,10
24,Category 468,
24,Category 469,11
24,Category 470,33
24,Category 471,
24,Category 472,43
24,Category 473,
24,Category 474,6
24,Category 475,
24,Category 476,
24,Category 477,
24,Category 478,76
24,Category 479,12
24,Category 480,40
24,Category 481,91
24,Category 482,66
24,Category 483,
24,Category 484,10
24,Category 485,51
24,Category 486,31
24,Category 487,7
24,Category 488,12
24,Category 489,
24,Category 490,27
24,Category 491,80
24,Category 492,27
24,Category 493,
24,Category 494,91
24,Category 495,
24,Category 496,
24,Category 497,53
24,Category 498,6
24,Category 499,30
24,Category 500,43
24,Category 501,55
24,Category 502,73
24,Category 503,61
24,Category 504,18
24,Category 505,66
24,Category 506,24
24,Category 507,33
24,Category 508,85
24,Category 509,52
24,Category 510,78
24,Category 511,91
24,Category 512,
24,Category 513,
24,Category 514,69
24,Category 515,0
24,Category 516,
24,Category 517,61
24,Category 518,93
24,Category 519,71
24,Category 520,
24,Category 521,
24,Category 522,3
24,Category 523,67
24,Category 524,93
24,Category 525,73
24,Category 526,
24,Category 527,23
24,Category 528,
24,Category 529,67
24,Category 530,11
24,Category 531,
24,Category 532,50
24,Category 533,25
24,Category 534,9
24,Category 535,71
24,Category 536,52
24,Category 537,21
24,Category 538,27
24,Category 539,41
24,Category 540,18
24,Category 541,60
24,Category 542,85
24,Category 543,13
24,Category 544,30
24,Category 545,31
24,Category 546,83
24,Category 547,90
24,Category 548,
24,Category 549,98
24,Category 550,31
24,Category 551,
24,Category 552,80
24,Category 553,
24,Category 554,25
24,Category 555,18
24,Category 556,
24,Category 557,22
24,Category 558,
24,Category 559,99
24,Category 560,
24,Category 561,
24,Category 562,59
24,Category 563,90
24,Category 564,46
24,Category 565,98
24,Category 566,41
24,Category 567,44
24,Category 568,4
24,Category 569,51
24,Category 570,
24,Category 571,73
24,Category 572,1
24,Category 573,
24,Category 574,62
24,Category 575,26
24,Category 576,62
24,Category 577,
24,Category 578,44
24,Category 579,50
24,Category 580,
24,Category 581,
24,Category 582,11
24,Category 583,81
24,Category 584,68
24,Category 585,
24,Category 586,3
24,Category 587,81
24,Category 588,22
24,Category 589,69
24,Category 590,72
24,Category 591,87
24,Category 592,24
24,Category 593,75
24,Category 594,
24,Category 595,
24,Category 596,97
24,Category 597,
24,Category 598,31
24,Category 599,
24,Category 600,62
24,Category 601,85
24,Category 602,
24,Category 603,30
24,Category 604,
24,Category 605,5
24,Category 606,88
24,Category 607,
24,Category 608,70
24,Category 609,62
24,Category 610,33
24,Category 611,45
24,Category 612,19
24,Category 613,91
24,Category 614,16
24,Category 615,83
24,Category 616,
24,Category 617,
24,Category 618,
24,Category 619,20
24,Category 620,36
24,Category 621,66
24,Category 622,
24,Category 623,79
24,Category 624,
24,Category 625,
24,Category 626,67
24,Category 627,98
24,Category 628,
24,Category 629,85
24,Category 630,0
24,Category 631,2
24,Category 632,85
24,Category 633,58
24,Category 634,
24,Category 635,96
24,Category 636,
24,Category 637,81
24,Category 638,
24,Category 639,36
24,Category 640,25
24,Category 641,70
24,Category 642,45
24,Category 643,55
24,Category 644,14
24,Category 645,28
24,Category 646,23
24,Category 647,73
24,Category 648,97
24,Category 649,44
24,Category 650,92
24,Category 651,
24,Category 652,32
24,Category 653,90
24,Category 654,9
24,Category 655,73
24,Category 656,
24,Category 657,46
24,Category 658,60
24,Category 659,84
24,Category 660,84
24,Category 661,47
24,Category 662,
24,Category 663,76
24,Category 664,83
24,Category 665,97
24,Category 666,67
24,Category 667,0
24,Category 668,46
24,Category 669,41
24,Category 670,
24,Category 671,
24,Category 672,93
24,Category 673,35
24,Category 674,95
24,Category 675,
24,Category 676,38
24,Category 677,73
24,Category 678,
24,Category 679,93
24,Category 680,41
24,Category 681,52
24,Category 682,56
24,Category 683,98
24,Category 684,44
24,Category 685,1
24,Category 686,53
24,Category 687,34
24,Category 688,29
24,Category 689,6
24,Category 690,
24,Category 691,38
24,Category 692,81
24,Category 693,26
24,Category 694,40
24,Category 695,59
24,Category 696,23
24,Category 697,
24,Category 698,58
24,Category 699,93
24,Category 700,76
24,Category 701,25
24,Category 702,
24,Category 703,88
24,Category 704,43
24,Category 705,26
24,Category 706,32
24,Category 707,35
24,Category 708,55
24,Category 709,95
24,Category 710,65
24,Category 711,52
24,Category 712,50
24,Category 713,42
24,Category 714,13
24,Category 715,56
24,Category 716,
24,Category 717,31
24,Category 718,18
24,Category 719,24
24,Category 720,
24,Category 721,35
24,Category 722,11
24,Category 723,12
24,Category 724,
24,Category 725,25
24,Category 726,36
24,Category 727,76
24,Category 728,6
24,Category 729,
24,Category 730,97
24,Category 731,90
24,Category 732,
24,Category 733,45
24,Category 734,29
24,Category 735,93
24,Category 736,1
24,Category 737,31
24,Category 738,47
24,Category 739,0
24,Category 740,83
24,Category 741,73
24,Category 742,95
24,Category 743,30
